Food product,Land use change,Animal Feed,Farm,Processing,Transport,Packging,Retail,Total_emissions,Eutrophying emissions per 1000kcal (gPO₄eq per 1000kcal),Eutrophying emissions per kilogram (gPO₄eq per kilogram),Eutrophying emissions per 100g protein (gPO₄eq per 100 grams protein),Freshwater withdrawals per 1000kcal (liters per 1000kcal),Freshwater withdrawals per 100g protein (liters per 100g protein),Freshwater withdrawals per kilogram (liters per kilogram),Greenhouse gas emissions per 1000kcal (kgCO₂eq per 1000kcal),Greenhouse gas emissions per 100g protein (kgCO₂eq per 100g protein),Land use per 1000kcal (m² per 1000kcal),Land use per kilogram (m² per kilogram),Land use per 100g protein (m² per 100g protein),Scarcity-weighted water use per kilogram (liters per kilogram),Scarcity-weighted water use per 100g protein (liters per 100g protein),Scarcity-weighted water use per 1000kcal (liters per 1000 kilocalories),Unnamed: 0,Country,Production (tonnes),Emissions_per_tonne
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,247.0,Estonia,114878.5,402074.75
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,248.0,Finland,112343.0,393200.5
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,249.0,France,11034.45,38620.575000000004
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,250.0,Germany,1627832.32,5697413.12
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,251.0,Greece,5614.27,19649.945
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,252.0,Hungary,11706.18,40971.630000000005
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,253.0,Ireland,10726.08,37541.28
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,254.0,Italy,2999138.64,10496985.24
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,255.0,Latvia,16918435.25,59214523.375
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,256.0,Lithuania,457414.78,1600951.73
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,257.0,Luxembourg,1014226.88,3549794.08
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,258.0,Malta,6640016.65,23240058.275000002
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,259.0,Montenegro,41035.72,143625.02000000002
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,260.0,Netherlands,49459.11,173106.885
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,261.0,North Macedonia,287678.53,1006874.8550000001
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,262.0,Poland,311005.92,1088520.72
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,263.0,Portugal,95693.59,334927.565
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,264.0,Romania,35848.97,125471.395
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,265.0,Serbia,15487.5,54206.25
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,266.0,Slovakia,3310193.76,11585678.16
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,267.0,Slovenia,2643056.15,9250696.525
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,268.0,Spain,886279.39,3101977.865
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,269.0,Sweden,988458.4,3459604.4
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,270.0,Switzerland,455556.56,1594447.96
Sunflower,0.1,0.0,2.1,0.2,0.2,0.9,0.0,3.5,5.73,50.66,,114.02,,1007.9,0.41,,2.0,17.66,,36369.4,,4114.19,271.0,Ukraine,13001.58,45505.53
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,136.0,Albania,865398.57,1211557.998
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,137.0,Austria,7423.14,10392.396
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,138.0,Belarus,189711.36,265595.904
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,139.0,Belgium,248585.47,348019.658
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,140.0,Bosnia and Herzegovina,956698.77,1339378.278
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,141.0,Bulgaria,62657.7,87720.77999999998
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,142.0,Croatia,23992.04,33588.856
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,143.0,Czechia,1178.48,1649.8719999999998
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,144.0,Denmark,155035.72,217050.008
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,145.0,Estonia,19870864.5,27819210.299999997
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,146.0,Finland,418.44,585.8159999999999
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,147.0,France,67598.82,94638.348
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,148.0,Germany,2377.0,3327.7999999999997
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,149.0,Greece,2404.27,3365.9779999999996
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,150.0,Hungary,4044064.2,5661689.88
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,151.0,Ireland,5435.0,7608.999999999999
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,152.0,Italy,501101.76,701542.4639999999
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,153.0,Latvia,1978.62,2770.0679999999998
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,154.0,Lithuania,27242871.0,38140019.4
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,155.0,Luxembourg,24035.97,33650.358
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,156.0,Malta,2699.0,3778.6
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,157.0,Montenegro,16323429.56,22852801.384
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,158.0,Netherlands,65564.33,91790.06199999999
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,159.0,North Macedonia,151088.41,211523.774
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,160.0,Poland,1050780.18,1471092.2519999999
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,161.0,Portugal,1268893.7,1776451.18
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,162.0,Romania,85447.86,119627.00399999999
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,163.0,Serbia,553286.86,774601.6039999999
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,164.0,Slovakia,4729631.27,6621483.777999999
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,165.0,Slovenia,3653208.0,5114491.199999999
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,166.0,Spain,101453.28,142034.59199999998
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,167.0,Sweden,137328.5,192259.9
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,168.0,Switzerland,161832.82,226565.948
Tomatoes,0.4,0.0,0.7,0.0,0.2,0.1,0.0,1.4,39.53,7.51,68.27,1946.32,3361.82,369.8,11.0,19.0,4.21,0.8,7.27,5335.7,48506.36,28082.63,169.0,Ukraine,4040203.42,5656284.788
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,102.0,Albania,275413.18,385578.452
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,103.0,Austria,451853.86,632595.404
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,104.0,Belarus,169374.2,237123.88
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,105.0,Belgium,269815.33,377741.462
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,106.0,Bosnia and Herzegovina,7293810.26,10211334.363999998
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,107.0,Bulgaria,3328.73,4660.222
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,108.0,Croatia,70768008.27,99075211.578
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,109.0,Czechia,112047500.36,156866500.50399998
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,110.0,Denmark,35291603.55,49408244.96999999
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,111.0,Estonia,602000.0,842800.0
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,112.0,Finland,1501633.0,2102286.1999999997
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,113.0,France,35124344.73,49174082.621999994
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,114.0,Germany,141802.95,198524.13
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,115.0,Greece,80257619.64,112360667.49599999
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,116.0,Hungary,744943.73,1042921.222
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,117.0,Ireland,1460.69,2044.966
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,118.0,Italy,3550.55,4970.7699999999995
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,119.0,Latvia,86327611.0,120858655.39999999
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,120.0,Lithuania,10788001.68,15103202.351999998
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,121.0,Luxembourg,18382201.91,25735082.674
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,122.0,Malta,4504884.25,6306837.949999999
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,123.0,Montenegro,1496615.12,2095261.168
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,124.0,Netherlands,120269.09,168376.726
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,125.0,North Macedonia,644971.18,902959.652
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,126.0,Poland,236931598.86,331704238.404
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,127.0,Portugal,910170.68,1274238.952
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,128.0,Romania,29111892.0,40756648.8
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,129.0,Serbia,3970038.36,5558053.704
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,130.0,Slovakia,24200356.7,33880499.379999995
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,131.0,Slovenia,37206126.24,52088576.736
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,132.0,Spain,3728062.44,5219287.415999999
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,133.0,Sweden,16161.2,22625.68
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,134.0,Switzerland,39443893.42,55221450.788
Wheat,0.1,0.0,0.8,0.2,0.1,0.1,0.1,1.4,,,,,,,,,,,,,,,135.0,Ukraine,2986661.82,4181326.5479999995
